,HPSO,Baseline,Stations,Total Time [s],Tobs [h],Ingest [Pflop/s],RCAL [Pflop/s],FastImg [Pflop/s],ICAL [Pflop/s],DPrepA [Pflop/s],DPrepB [Pflop/s],DPrepC [Pflop/s],DPrepD [Pflop/s],Total RT [Pflop/s],Total Batch [Pflop/s],Total [Pflop/s],Ingest Rate [TB/s],Channels,PSS [Pflop/s],PST [Pflop/s],SinglePulse [Pflop/s]
12,hpso37c,120000.0,197.0,7200000.0,8.0,0.15077098128927266,0.35141000699572894,0.1952563348247068,3.164333516733302,2.078809372912635,2.1945720526838826,0.0,0.0,0.6974373231097084,7.437714942329819,8.135152265439528,0.1094460278519473,16384.0,,,
13,hpso38a,150000.0,197.0,3600000.0,8.0,0.15092191902797708,0.26228988912076784,0.21335749538240686,1.8266596251733545,1.9365168096662957,2.0310386167413257,0.0,0.0,0.6265693035311518,5.794215051580975,6.4207843551121275,0.10955559497142855,16384.0,,,
14,hpso38b,150000.0,197.0,3600000.0,8.0,0.15092191902797708,0.26228988912076784,0.21335749538240686,2.3621197567016425,1.9365168096662957,2.0310386167413257,0.0,0.0,0.6265693035311518,6.329675183109263,6.956244486640415,0.10955559497142855,16384.0,,,
0,hpso04b,150000.0,197.0,2880000.0,0.16666666666666666,0.30183475110111996,0.5801074045890104,0.359670932271939,0.0,0.0,0.0,0.0,0.0,1.2416130879620693,0.0005008799999999258,1.2421139679620692,0.2191111899428571,32768.0,0.00050088,,
1,hpso04c,150000.0,197.0,8640000.0,0.16666666666666666,0.30183475110111996,0.4928042894674403,0.23229267792631073,0.0,0.0,0.0,0.0,0.0,1.026931718494871,0.0005008799999999258,1.027432598494871,0.2191111899428571,32768.0,0.00050088,,
2,hpso05b,150000.0,197.0,5760000.0,0.25,0.30183475110111996,0.5939367701594994,0.3658748099437913,0.0,0.0,0.0,0.0,0.0,1.2616463312044108,2.754999999243779e-07,1.2616466067044108,0.2191111899428571,32768.0,,2.755e-07,
3,hpso13,35000.0,197.0,18000000.0,8.0,0.11102218795027752,0.04429192629100353,0.021694002955363896,0.3989626593207251,0.14260711894888906,0.13433610824071623,0.48297000935779943,0.0,0.17700811719664494,1.1588758958681298,1.3358840130647747,0.0805912467667947,32768.0,,,
4,hpso14,25000.0,197.0,7200000.0,8.0,0.07651294925957738,0.027555502716787368,0.013671169517356207,0.14887923234478867,0.08903299777714171,0.08626238145668516,0.3067615454102791,0.0,0.11773962149372096,0.6309361569888947,0.7486757784826157,0.055539473567110774,32768.0,,,
5,hpso15,15000.0,197.0,45360000.0,4.4,0.0415017190371111,0.008318996125257308,0.0039338080496002115,0.043449850448698,0.025356101560176533,0.02526929126044593,0.09447669852232529,0.0,0.053754523211968615,0.18855194179164578,0.24230646500361439,0.030123388313270084,32768.0,,,
6,hpso18,150000.0,197.0,36000000.0,0.016666666666666666,0.30183475110111996,0.5801074045890104,0.359670932271939,0.0,0.0,0.0,0.0,0.0,1.2416130879620693,3.999999999892978e-06,1.2416170879620692,0.2191111899428571,32768.0,,,4e-06
7,hpso22,150000.0,197.0,21600000.0,8.0,0.30183475110111996,0.4190737862633088,0.36396102182587625,3.7741435388418414,2.9921446962369425,3.084726795687467,0.0,0.0,1.084869559190305,9.851015030766252,10.935884589956556,0.2191111899428571,32768.0,,,
8,hpso27and33,30000.0,197.0,36000000.0,0.12333333333333334,0.0964302894692907,0.09128138848949932,0.04604499902337181,0.25617671242387474,0.3094380881949712,0.4702941961417886,0.0,0.0,0.23375667698216182,1.0359089967606347,1.2696656737427965,0.06999836936973683,32768.0,,,
9,hpso32,20000.0,197.0,36000000.0,2.2,0.060378026462839345,0.08837864618961765,0.041848241549753,0.2381813772996802,0.0,0.28882002136329193,0.0,0.0,0.19060491420220999,0.5270013986629722,0.7176063128651822,0.04382648853698806,32768.0,,,
10,hpso37a,120000.0,197.0,36000000.0,3.8,0.30153288465533007,0.5314208571734522,0.349315127189241,3.701847365914294,3.433676138540299,3.5719688318170135,0.0,0.0,1.1822688690180232,10.707492336271606,11.889761205289629,0.2188920557038946,32768.0,,,
11,hpso37b,120000.0,197.0,7200000.0,8.0,0.30153288465533007,0.5314208571734522,0.349315127189241,4.785514562389619,3.433659470717911,3.565143061585224,0.0,0.0,1.1822688690180232,11.784317094692755,12.966585963710777,0.2188920557038946,32768.0,,,
12,hpso37c,120000.0,197.0,7200000.0,8.0,0.30153288465533007,0.5314208571734522,0.349315127189241,4.785514562389619,3.433659470717911,3.565143061585224,0.0,0.0,1.1822688690180232,11.784317094692755,12.966585963710777,0.2188920557038946,32768.0,,,
13,hpso38a,150000.0,197.0,3600000.0,8.0,0.30183475110111996,0.43360963881263437,0.36688428605742224,3.297785987226841,3.380037814967596,3.495990121314557,0.0,0.0,1.1023286759711766,10.173813923508995,11.27614259948017,0.2191111899428571,32768.0,,,
14,hpso38b,150000.0,197.0,3600000.0,8.0,0.30183475110111996,0.43360963881263437,0.36688428605742224,3.904966593969566,3.380037814967596,3.495990121314557,0.0,0.0,1.1023286759711766,10.78099453025172,11.883323206222896,0.2191111899428571,32768.0,,,
0,hpso04b,150000.0,197.0,2880000.0,0.16666666666666666,0.6036604152474057,0.9445832906034778,0.359670932271939,0.0,0.0,0.0,0.0,0.0,1.9079146381228225,0.0005008799999999258,1.9084155181228224,0.4382223798857142,65536.0,0.00050088,,
1,hpso04c,150000.0,197.0,8640000.0,0.16666666666666666,0.6036604152474057,0.5575351330093606,0.23229267792631073,0.0,0.0,0.0,0.0,0.0,1.3934882261830772,0.0005008799999999258,1.3939891061830771,0.4382223798857142,65536.0,0.00050088,,
2,hpso05b,150000.0,197.0,5760000.0,0.25,0.6036604152474057,0.9540150254097853,0.5544420049055788,0.0,0.0,0.0,0.0,0.0,2.11211744556277,2.755000001464225e-07,2.11211772106277,0.4382223798857142,65536.0,,2.755e-07,
3,hpso13,35000.0,197.0,18000000.0,8.0,0.22203663037153726,0.04429192629100353,0.021694002955363896,0.3989626593207251,0.14260711894888906,0.13433610824071623,0.48297000935779943,0.0,0.2880225596179047,1.15887589586813,1.4468984554860347,0.1611824935335894,65536.0,,,
4,hpso14,25000.0,197.0,7200000.0,8.0,0.15301857409827246,0.027555502716787368,0.013671169517356207,0.14887923234478867,0.08903299777714171,0.08626238145668516,0.3067615454102791,0.0,0.19424524633241602,0.6309361569888947,0.8251814033213107,0.11107894713422155,65536.0,,,
5,hpso15,15000.0,197.0,45360000.0,4.4,0.08299668643864065,0.008318996125257308,0.0039338080496002115,0.043449850448698,0.025356101560176533,0.02526929126044593,0.09447669852232529,0.0,0.09524949061349818,0.18855194179164575,0.28380143240514394,0.06024677662654017,65536.0,,,
6,hpso18,150000.0,197.0,36000000.0,0.016666666666666666,0.6036604152474057,0.9445832906034778,0.359670932271939,0.0,0.0,0.0,0.0,0.0,1.9079146381228225,3.999999999892978e-06,1.9079186381228224,0.4382223798857142,65536.0,,,4e-06
7,hpso22,150000.0,197.0,21600000.0,8.0,0.6036604152474057,0.7548594716063944,0.3823604283706642,6.798383686385614,2.9921446962369425,3.084726795687467,0.0,0.0,1.740880315224464,12.875255178310022,14.616135493534486,0.4382223798857142,65536.0,,,
8,hpso27and33,30000.0,197.0,36000000.0,0.12333333333333334,0.19285304327610323,0.09128138848949932,0.04604499902337181,0.25617671242387474,0.3094380881949712,0.4702941961417886,0.0,0.0,0.3301794307889744,1.0359089967606345,1.366088427549609,0.13999673873947366,65536.0,,,
9,hpso32,20000.0,197.0,36000000.0,2.2,0.1207490144225404,0.08837864618961765,0.041848241549753,0.2381813772996802,0.0,0.28882002136329193,0.0,0.0,0.250975902161911,0.5270013986629721,0.7779773008248831,0.08765297707397612,65536.0,,,
10,hpso37a,120000.0,197.0,36000000.0,3.8,0.603056691387445,0.8840842869387147,0.3938361887992073,5.444234974027552,3.433676138540299,3.5719688318170135,0.0,0.0,1.880977167125367,12.449879944384865,14.330857111510232,0.4377841114077892,65536.0,,,
11,hpso37b,120000.0,197.0,7200000.0,8.0,0.603056691387445,0.8840842869387147,0.3938361887992073,7.961515836942459,3.433659470717911,3.565143061585224,0.0,0.0,1.880977167125367,14.960318369245593,16.84129553637096,0.4377841114077892,65536.0,,,
12,hpso37c,120000.0,197.0,7200000.0,8.0,0.603056691387445,0.8840842869387147,0.3938361887992073,7.961515836942459,3.433659470717911,3.565143061585224,0.0,0.0,1.880977167125367,14.960318369245593,16.84129553637096,0.4377841114077892,65536.0,,,
13,hpso38a,150000.0,197.0,3600000.0,8.0,0.6036604152474057,0.76939532415572,0.4268256034760156,5.244417992538361,3.380037814967596,3.495990121314557,0.0,0.0,1.7998813428791414,12.120445928820514,13.920327271699655,0.4382223798857142,65536.0,,,
14,hpso38b,150000.0,197.0,3600000.0,8.0,0.6036604152474057,0.76939532415572,0.4268256034760156,6.929206741513337,3.380037814967596,3.495990121314557,0.0,0.0,1.7998813428791414,13.80523467779549,15.60511602067463,0.4382223798857142,65536.0,,,
