Pipeline,hpso,Baseline,Antenna stations,Channels,Visibility read rate,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
ICAL_data,hpso01,4062.5,128.0,8192.0,0.0005265737127077882,0.0,0.015477940982167296,47.91333140949077,9.582666281898154,9.582666281898154,0.5485142840706128,49.5375837645024,0.6202756549369991,0.5485142840706128,9.582666281898154,0.037569113803318885,0.5485142840706128,9e-06,0.5485142840706128,0.5485142840706128,0.5485142840706128,0.5485142840706128,0.0,0.0,0.0,0.003095588196433459,49.5375837645024,0.037569113803318885
DPrepA,hpso01,4062.5,128.0,8192.0,0.00011709999518578085,0.0,1.393075921389193e-05,9.639627718416068e-07,9.639627718416068e-07,2.0515499888888888e-05,0.0,0.00013579604517986797,1.6184669944487518e-07,0.0,1.0258553246754313e-05,0.00010662932985941865,1.7890277042272075e-08,0.0,8.587332980290596e-06,0.0006660549162444377,0.0,2.4956936473969544e-06,0.0,0.0,0.0,1.393075921389193e-05,0.00013579604517986797,0.00010662932985941865
DPrepA_data,hpso01,4062.5,128.0,8192.0,0.00011709999518578085,0.0,0.001146514146827207,1.3144946888749183,1.3144946888749183,1.3144946888749183,0.20329860275309175,7.71568438521977,0.2298958798932886,0.04065972055061835,1.3144946888749183,0.03157578301392145,0.20329860275309175,0.0,0.20329860275309175,0.20329860275309175,0.0,0.20329860275309175,0.0,0.0,0.0,0.001146514146827207,7.71568438521977,0.03157578301392145
DPrepB,hpso01,4062.5,128.0,8192.0,0.0002341999903715617,0.0,1.81373132368386e-05,1.9279255436832136e-06,4.819813859208033e-06,0.004103099977777778,0.0,5.6022633078027474e-05,3.2369339888975035e-07,0.0,0.0010258553246754313,0.00022156789623131406,3.578055408454415e-08,0.0,1.717466596058119e-05,0.0006660549162444377,0.0,4.991387294793909e-06,0.0,0.0,0.0,4.53432830920965e-05,5.6022633078027474e-05,0.00022156789623131406
DPrepB_data,hpso01,4062.5,128.0,8192.0,0.0002341999903715617,0.0,0.0004586056587308828,0.5257978755499673,1.3144946888749183,1.3144946888749183,0.20329860275309175,15.915520760803256,0.2298958798932886,0.20329860275309175,1.3144946888749183,0.03256645846344915,0.20329860275309175,0.0,0.20329860275309175,0.20329860275309175,0.0,0.20329860275309175,0.0,0.0,0.0,0.001146514146827207,15.915520760803256,0.03256645846344915
DPrepC,hpso01,4062.5,128.0,8192.0,0.0011177276687088184,0.0,1.819333436016418e-05,1.9279255436832136e-06,1.4459441577624101e-05,0.012309299933333333,0.0,0.000137520008240121,7.948126452108903e-07,0.0,0.003077565974026294,0.0005403162134583657,1.7076394938606947e-07,0.0,8.196669570531335e-05,0.003178770449925439,0.0,2.382157093935669e-05,0.0,0.0,0.0,0.00013645000770123137,0.000137520008240121,0.0005403162134583657
DPrepC_data,hpso01,4062.5,128.0,8192.0,0.0011177276687088184,0.0,0.00015286855291029422,0.17526595851665575,1.3144946888749183,1.3144946888749183,0.9702497124208493,39.06818415912527,0.56449761733728,0.9702497124208493,1.3144946888749183,0.0325568201326044,0.9702497124208493,0.0,0.9702497124208493,0.9702497124208493,0.0,0.9702497124208493,0.0,0.0,0.0,0.001146514146827207,39.06818415912527,0.0325568201326044
DPrepD,hpso01,4062.5,128.0,8192.0,0.006104283374708428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000447647447478618,0.0,0.0,0.00013009753942347336,0.0,0.0,0.0,0.0,0.0,0.0
DPrepD_data,hpso01,4062.5,128.0,8192.0,0.006104283374708428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.298857096101065,0.0,0.0,5.298857096101065,0.0,0.0,0.0,0.0,0.0,0.0
Ingest,hpso02a,4062.5,128.0,8192.0,0.00026171899051785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.269379994253813e-06,1.8041381278428236e-07,9.11124370580922e-08,0.00036984371121518464,0.0,0.0,0.0
Ingest_data,hpso02a,4062.5,128.0,8192.0,0.00026171899051785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso02a,4062.5,128.0,8192.0,0.00010531474254155763,0.0,4.4311626586708276e-05,1.2776888375864205e-06,2.555377675172841e-07,0.0,0.0,1.5852026804614084e-05,7.939528383193588e-08,0.0,0.0,6.235648686419072e-05,8.776228545129803e-09,0.0,4.212589701662306e-06,0.0001633694703205697,4.271828109025961e-07,1.2242838820456075e-06,0.0,0.0,0.0,8.862325317341654e-06,1.5852026804614084e-05,6.235648686419072e-05
RCAL_data,hpso02a,4062.5,128.0,8192.0,0.00010531474254155763,0.0,0.015477940982167296,47.91333140949077,9.582666281898154,0.0,0.5485142840706128,49.53758376441901,0.6202756549369991,0.5485142840706128,0.0,0.037569113803255644,0.5485142840706128,0.0,0.5485142840706128,0.5485142840706128,0.5485142840706128,0.5485142840706128,0.0,0.0,0.0,0.003095588196433459,49.53758376441901,0.037569113803255644
FastImg,hpso02a,4062.5,128.0,8192.0,0.0004287276084120218,0.0,3.5684705359384775e-06,0.0,0.0,0.0,0.0,1.1580512837768063e-05,2.8581840560801453e-07,0.0,0.0,3.6187751190898585e-05,3.5727300701001816e-08,0.0,4.287276084120218e-06,0.0013301272093114247,0.0,4.983958447789754e-06,0.0,0.0,0.0,3.5684705359384775e-06,1.1580512837768063e-05,3.6187751190898585e-05
FastImg_data,hpso02a,4062.5,128.0,8192.0,0.0004287276084120218,0.0,0.0006879084880963243,0.0,0.0,0.0,4.465912587625227,1447.5641047210079,4.465912587625227,4.465912587625227,0.0,0.30495688993191267,4.465912587625227,0.0,4.465912587625227,4.465912587625227,0.0,4.465912587625227,0.0,0.0,0.0,0.0006879084880963243,1447.5641047210079,0.30495688993191267
ICAL,hpso02a,4062.5,128.0,8192.0,0.0003511229317746019,0.0,0.00012375370870441212,5.110755350345682e-06,1.0221510700691364e-06,0.00033570818,0.0,8.560140259277847e-05,4.7647183556339906e-07,0.0,8.392917448139598e-05,0.00033503944072222133,5.26684397661903e-08,3e-12,2.528085108777134e-05,0.0009804228619351746,2.0224125089049682e-05,7.347247347383547e-06,0.0,0.0,0.0,2.4750741740882425e-05,8.560140259277847e-05,0.00033503944072222133
