,HPSO,Baseline,Stations,Total Time [s],Tobs [h],Ingest [Pflop/s],RCAL [Pflop/s],FastImg [Pflop/s],ICAL [Pflop/s],DPrepA [Pflop/s],DPrepB [Pflop/s],DPrepC [Pflop/s],DPrepD [Pflop/s],Total RT [Pflop/s],Total Batch [Pflop/s],Total [Pflop/s],Ingest Rate [TB/s],Channels,PSS [Pflop/s],PST [Pflop/s]
3,hpso04a,32500.0,512.0,45900000.0,0.6666666666666666,0.04686173057146136,0.06933743700171283,0.05827971201118975,0.0,0.0,0.0,0.0,0.0,0.17447887958436395,0.0005008800000000091,0.17497975958436396,0.03397844188992579,8192.0,0.00050088,
4,hpso05a,32500.0,512.0,15480000.0,0.6666666666666666,0.04686173057146136,0.06933743700171283,0.05827971201118975,0.0,0.0,0.0,0.0,0.0,0.17447887958436395,2.7550000000764463e-07,0.17447915508436396,0.03397844188992579,8192.0,,2.755e-07
0,hpso01,4062.5,64.0,18000000.0,5.0,9.64750066921118e-05,0.0001273132953821488,0.000385946430401722,0.0015713849057405773,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0006097347324759827,0.02430609254505,0.024915827277525983,0.0003922019969981743,8192.0,,
1,hpso02a,4062.5,64.0,18000000.0,5.0,9.64750066921118e-05,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0006097347324759827,0.02375991545474762,0.024369650187223604,0.0003922019969981743,8192.0,,
2,hpso02b,4062.5,64.0,18000000.0,5.0,9.64750066921118e-05,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0006097347324759827,0.02375991545474762,0.024369650187223604,0.0003922019969981743,8192.0,,
3,hpso04a,4062.5,64.0,45900000.0,0.6666666666666666,4.836125294306272e-05,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.00020359399562026618,0.00050088,0.0007044739956202662,0.00019610099849908715,8192.0,0.00050088,
4,hpso05a,4062.5,64.0,15480000.0,0.6666666666666666,4.836125294306272e-05,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.00020359399562026618,2.75500000000001e-07,0.00020386949562026618,0.00019610099849908715,8192.0,,2.755e-07
0,hpso01,8125.0,128.0,18000000.0,5.0,0.0019027148973707973,0.0013394489161563704,0.0028568009199172913,0.01258478056353925,0.0036894231510720714,0.009196291984257898,0.029303740835377658,0.001481611714631192,0.006098964733444459,0.056255848248878075,0.06235481298232253,0.0038955625645363695,16384.0,,
1,hpso02a,8125.0,128.0,18000000.0,5.0,0.0019027148973707973,0.0013394489161563704,0.0028568009199172913,0.007224173964252147,0.0036894231510720714,0.009196291984257898,0.029303740835377658,0.001481611714631192,0.006098964733444459,0.05089524164959097,0.05699420638303543,0.0038955625645363695,16384.0,,
2,hpso02b,8125.0,128.0,18000000.0,5.0,0.0019027148973707973,0.0013394489161563704,0.0028568009199172913,0.007224173964252147,0.0036894231510720714,0.009196291984257898,0.029303740835377658,0.001481611714631192,0.006098964733444459,0.05089524164959097,0.05699420638303543,0.0038955625645363695,16384.0,,
3,hpso04a,8125.0,128.0,45900000.0,0.6666666666666666,0.0009538157353684852,0.00042148795012183495,0.0008814989938902236,0.0,0.0,0.0,0.0,0.0,0.0022568026793805436,0.00050088,0.0027576826793805436,0.0019477812822681847,16384.0,0.00050088,
4,hpso05a,8125.0,128.0,15480000.0,0.6666666666666666,0.0009538157353684852,0.00042148795012183495,0.0008814989938902236,0.0,0.0,0.0,0.0,0.0,0.0022568026793805436,2.754999999998384e-07,0.0022570781793805434,0.0019477812822681847,16384.0,,2.755e-07
0,hpso01,16250.0,512.0,18000000.0,5.0,0.14955756880563176,0.05783328011603127,0.0859311760979555,0.5295784203902623,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.29332202501961857,1.7725600380895656,2.0658820631091843,0.2108980840678203,32768.0,,
1,hpso02a,16250.0,512.0,18000000.0,5.0,0.14955756880563176,0.05783328011603127,0.0859311760979555,0.33471427858406794,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.29332202501961857,1.5776958962833714,1.8710179213029898,0.2108980840678203,32768.0,,
2,hpso02b,16250.0,512.0,18000000.0,5.0,0.14955756880563176,0.05783328011603127,0.0859311760979555,0.33471427858406794,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.29332202501961857,1.5776958962833714,1.8710179213029898,0.2108980840678203,32768.0,,
3,hpso04a,16250.0,512.0,45900000.0,0.6666666666666666,0.07497236115812567,0.017842921821984298,0.02634307576691646,0.0,0.0,0.0,0.0,0.0,0.11915835874702643,0.0005008799999999952,0.11965923874702643,0.07668867640027376,32768.0,0.00050088,
4,hpso05a,16250.0,512.0,15480000.0,0.6666666666666666,0.07497236115812567,0.017842921821984298,0.02634307576691646,0.0,0.0,0.0,0.0,0.0,0.11915835874702643,2.7549999999376684e-07,0.11915863424702643,0.07668867640027376,32768.0,,2.755e-07
0,hpso01,16250.0,256.0,18000000.0,5.0,0.009395224720767356,0.016869370077812456,0.02190746436021619,0.1544046263715336,0.051239979402933365,0.06034929986192948,0.21336543176054557,0.014862723783641117,0.04817205915879601,0.49422206118058304,0.5423941203393791,0.013224678316138098,8192.0,,
1,hpso02a,16250.0,256.0,18000000.0,5.0,0.009395224720767356,0.016869370077812456,0.02190746436021619,0.0912674497859116,0.051239979402933365,0.06034929986192948,0.21336543176054557,0.014862723783641117,0.04817205915879601,0.43108488459496114,0.47925694375375716,0.013224678316138098,8192.0,,
2,hpso02b,16250.0,256.0,18000000.0,5.0,0.009395224720767356,0.016869370077812456,0.02190746436021619,0.0912674497859116,0.051239979402933365,0.06034929986192948,0.21336543176054557,0.014862723783641117,0.04817205915879601,0.43108488459496114,0.47925694375375716,0.013224678316138098,8192.0,,
3,hpso04a,16250.0,256.0,45900000.0,0.6666666666666666,0.004709750887200014,0.005069801478509138,0.006736563589994769,0.0,0.0,0.0,0.0,0.0,0.016516115955703924,0.0005008799999999987,0.017016995955703922,0.0048088776167254915,8192.0,0.00050088,
4,hpso05a,16250.0,256.0,15480000.0,0.6666666666666666,0.004709750887200014,0.005069801478509138,0.006736563589994769,0.0,0.0,0.0,0.0,0.0,0.016516115955703924,2.7550000000070574e-07,0.016516391455703924,0.0048088776167254915,8192.0,,2.755e-07
0,hpso01,4062.5,64.0,18000000.0,5.0,0.0007653310410356923,0.0001273132953821488,0.000385946430401722,0.0015713849057405773,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.001278590766819563,0.02430609254505,0.025584683311869562,0.0031376159759853943,65536.0,,
1,hpso02a,4062.5,64.0,18000000.0,5.0,0.0007653310410356923,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.001278590766819563,0.02375991545474762,0.025038506221567183,0.0031376159759853943,65536.0,,
2,hpso02b,4062.5,64.0,18000000.0,5.0,0.0007653310410356923,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.001278590766819563,0.02375991545474762,0.025038506221567183,0.0031376159759853943,65536.0,,
3,hpso04a,4062.5,64.0,45900000.0,0.6666666666666666,0.00038365551318923004,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.0005388882558664335,0.00050088,0.0010397682558664335,0.0015688079879926972,65536.0,0.00050088,
4,hpso05a,4062.5,64.0,15480000.0,0.6666666666666666,0.00038365551318923004,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.0005388882558664335,2.754999999999468e-07,0.0005391637558664334,0.0015688079879926972,65536.0,,2.755e-07
0,hpso01,8125.0,128.0,18000000.0,5.0,0.0009536520061654803,0.0013394489161563704,0.0028568009199172913,0.01258478056353925,0.0036894231510720714,0.009196291984257898,0.029303740835377658,0.001481611714631192,0.005149901842239141,0.05625584824887807,0.06140575009111721,0.0019477812822681847,8192.0,,
1,hpso02a,8125.0,128.0,18000000.0,5.0,0.0009536520061654803,0.0013394489161563704,0.0028568009199172913,0.007224173964252147,0.0036894231510720714,0.009196291984257898,0.029303740835377658,0.001481611714631192,0.005149901842239141,0.05089524164959097,0.05604514349183011,0.0019477812822681847,8192.0,,
2,hpso02b,8125.0,128.0,18000000.0,5.0,0.0009536520061654803,0.0013394489161563704,0.0028568009199172913,0.007224173964252147,0.0036894231510720714,0.009196291984257898,0.029303740835377658,0.001481611714631192,0.005149901842239141,0.05089524164959097,0.05604514349183011,0.0019477812822681847,8192.0,,
3,hpso04a,8125.0,128.0,45900000.0,0.6666666666666666,0.0004780551475970466,0.00042148795012183495,0.0008814989938902236,0.0,0.0,0.0,0.0,0.0,0.0017810420916091051,0.0005008800000000002,0.0022819220916091053,0.0009738906411340924,8192.0,0.00050088,
4,hpso05a,8125.0,128.0,15480000.0,0.6666666666666666,0.0004780551475970466,0.00042148795012183495,0.0008814989938902236,0.0,0.0,0.0,0.0,0.0,0.0017810420916091051,2.755000000000552e-07,0.0017813175916091052,0.0009738906411340924,8192.0,,2.755e-07
0,hpso01,8125.0,32.0,18000000.0,5.0,0.0002505018334421678,0.00018172920892615908,0.0002382033354497426,0.002354314259245118,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0006704343778180695,0.025111002482627452,0.02578143686044552,0.0005134886453410529,32768.0,,
1,hpso02a,8125.0,32.0,18000000.0,5.0,0.0002505018334421678,0.00018172920892615908,0.0002382033354497426,0.0012345790947086578,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0006704343778180695,0.02399126731809099,0.02466170169590906,0.0005134886453410529,32768.0,,
2,hpso02b,8125.0,32.0,18000000.0,5.0,0.0002505018334421678,0.00018172920892615908,0.0002382033354497426,0.0012345790947086578,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0006704343778180695,0.02399126731809099,0.02466170169590906,0.0005134886453410529,32768.0,,
3,hpso04a,8125.0,32.0,45900000.0,0.6666666666666666,0.0001255749529437683,5.113392355044123e-05,7.926693772443468e-05,0.0,0.0,0.0,0.0,0.0,0.0002559758142186442,0.00050088,0.0007568558142186442,0.00025674432267052647,32768.0,0.00050088,
4,hpso05a,8125.0,32.0,15480000.0,0.6666666666666666,0.0001255749529437683,5.113392355044123e-05,7.926693772443468e-05,0.0,0.0,0.0,0.0,0.0,0.0002559758142186442,2.75500000000001e-07,0.0002562513142186442,0.00025674432267052647,32768.0,,2.755e-07
0,hpso01,4062.5,32.0,18000000.0,5.0,5.037381929029551e-05,5.0841856958339804e-05,0.00011183699336838858,0.0008786774804620961,0.0001262804191569685,0.005252426179557381,0.015805954559559042,3.5256091720403214e-05,0.0002130526696170239,0.02209859473045589,0.022311647400072913,0.00020577092499910168,16384.0,,
1,hpso02a,4062.5,32.0,18000000.0,5.0,5.037381929029551e-05,5.0841856958339804e-05,0.00011183699336838858,0.000628544188321216,0.0001262804191569685,0.005252426179557381,0.015805954559559042,3.5256091720403214e-05,0.0002130526696170239,0.021848461438315012,0.022061514107932036,0.00020577092499910168,16384.0,,
2,hpso02b,4062.5,32.0,18000000.0,5.0,5.037381929029551e-05,5.0841856958339804e-05,0.00011183699336838858,0.000628544188321216,0.0001262804191569685,0.005252426179557381,0.015805954559559042,3.5256091720403214e-05,0.0002130526696170239,0.021848461438315012,0.022061514107932036,0.00020577092499910168,16384.0,,
3,hpso04a,4062.5,32.0,45900000.0,0.6666666666666666,2.525183553427885e-05,1.3681323625558967e-05,3.568594504775171e-05,0.0,0.0,0.0,0.0,0.0,7.461910420758952e-05,0.00050088,0.0005754991042075895,0.00010288546249955084,16384.0,0.00050088,
4,hpso05a,4062.5,32.0,15480000.0,0.6666666666666666,2.525183553427885e-05,1.3681323625558967e-05,3.568594504775171e-05,0.0,0.0,0.0,0.0,0.0,7.461910420758952e-05,2.75500000000001e-07,7.489460420758952e-05,0.00010288546249955084,16384.0,,2.755e-07
0,hpso01,16250.0,512.0,18000000.0,5.0,0.2990248167142839,0.05783328011603127,0.0859311760979555,0.5295784203902623,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.44278927292827064,1.7725600380895656,2.215349311017836,0.4217961681356406,65536.0,,
1,hpso02a,16250.0,512.0,18000000.0,5.0,0.2990248167142839,0.05783328011603127,0.0859311760979555,0.33471427858406794,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.44278927292827064,1.5776958962833714,2.020485169211642,0.4217961681356406,65536.0,,
2,hpso02b,16250.0,512.0,18000000.0,5.0,0.2990248167142839,0.05783328011603127,0.0859311760979555,0.33471427858406794,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.44278927292827064,1.5776958962833714,2.020485169211642,0.4217961681356406,65536.0,,
3,hpso04a,16250.0,512.0,45900000.0,0.6666666666666666,0.14989956184899733,0.017842921821984298,0.02634307576691646,0.0,0.0,0.0,0.0,0.0,0.1940855594378981,0.0005008800000000091,0.1945864394378981,0.1533773528005475,65536.0,0.00050088,
4,hpso05a,16250.0,512.0,15480000.0,0.6666666666666666,0.14989956184899733,0.017842921821984298,0.02634307576691646,0.0,0.0,0.0,0.0,0.0,0.1940855594378981,2.7550000000764463e-07,0.1940858349378981,0.1533773528005475,65536.0,,2.755e-07
0,hpso01,4062.5,128.0,18000000.0,5.0,0.0029858449021179447,0.0003804459040743205,0.001442393458678854,0.003867518535779434,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.004808684264871119,0.03231003394307634,0.03711871820794746,0.012241026255941112,65536.0,,
1,hpso02a,4062.5,128.0,18000000.0,5.0,0.0029858449021179447,0.0003804459040743205,0.001442393458678854,0.002449360626711814,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.004808684264871119,0.030891876034008725,0.035700560298879844,0.012241026255941112,65536.0,,
2,hpso02b,4062.5,128.0,18000000.0,5.0,0.0029858449021179447,0.0003804459040743205,0.001442393458678854,0.002449360626711814,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.004808684264871119,0.030891876034008725,0.035700560298879844,0.012241026255941112,65536.0,,
3,hpso04a,4062.5,128.0,45900000.0,0.6666666666666666,0.0014967847856716592,0.0001105190047923666,0.00044333033962341573,0.0,0.0,0.0,0.0,0.0,0.0020506341300874417,0.00050088,0.0025515141300874416,0.006120513127970556,65536.0,0.00050088,
4,hpso05a,4062.5,128.0,15480000.0,0.6666666666666666,0.0014967847856716592,0.0001105190047923666,0.00044333033962341573,0.0,0.0,0.0,0.0,0.0,0.0020506341300874417,2.754999999998384e-07,0.0020509096300874415,0.006120513127970556,65536.0,,2.755e-07
0,hpso01,16250.0,64.0,18000000.0,5.0,0.0005988046083848476,0.0017567780815210112,0.0016193060893960412,0.017767295928481718,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.0039748887793019,0.0647008699547563,0.06867575873405819,0.0008428729179708802,8192.0,,
1,hpso02a,16250.0,64.0,18000000.0,5.0,0.0005988046083848476,0.0017567780815210112,0.0016193060893960412,0.00960595146427947,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.0039748887793019,0.056539525490554035,0.06051441426985594,0.0008428729179708802,8192.0,,
2,hpso02b,16250.0,64.0,18000000.0,5.0,0.0005988046083848476,0.0017567780815210112,0.0016193060893960412,0.00960595146427947,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.0039748887793019,0.056539525490554035,0.06051441426985594,0.0008428729179708802,8192.0,,
3,hpso04a,16250.0,64.0,45900000.0,0.6666666666666666,0.00030017595315263887,0.0005064351665457397,0.0005235046860028218,0.0,0.0,0.0,0.0,0.0,0.0013301158057012004,0.00050088,0.0018309958057012004,0.0003064931041859863,8192.0,0.00050088,
4,hpso05a,16250.0,64.0,15480000.0,0.6666666666666666,0.00030017595315263887,0.0005064351665457397,0.0005235046860028218,0.0,0.0,0.0,0.0,0.0,0.0013301158057012004,2.755000000000552e-07,0.0013303913057012005,0.0003064931041859863,8192.0,,2.755e-07
0,hpso01,8125.0,64.0,18000000.0,5.0,0.0019337832131570102,0.0004893656103771291,0.0007779494706982545,0.004851255525467976,0.001056465127630028,0.0063572698166960056,0.01945185120478339,0.0003674863701644294,0.003201098294232394,0.032084328044741824,0.03528542633897422,0.00396634476393372,65536.0,,
1,hpso02a,8125.0,64.0,18000000.0,5.0,0.0019337832131570102,0.0004893656103771291,0.0007779494706982545,0.0025852396929829753,0.001056465127630028,0.0063572698166960056,0.01945185120478339,0.0003674863701644294,0.003201098294232394,0.02981831221225683,0.033019410506489225,0.00396634476393372,65536.0,,
2,hpso02b,8125.0,64.0,18000000.0,5.0,0.0019337832131570102,0.0004893656103771291,0.0007779494706982545,0.0025852396929829753,0.001056465127630028,0.0063572698166960056,0.01945185120478339,0.0003674863701644294,0.003201098294232394,0.02981831221225683,0.033019410506489225,0.00396634476393372,65536.0,,
3,hpso04a,8125.0,64.0,45900000.0,0.6666666666666666,0.0009693945590064495,0.0001476696354115886,0.0002446238015091968,0.0,0.0,0.0,0.0,0.0,0.001361687995927235,0.00050088,0.001862567995927235,0.00198317238196686,65536.0,0.00050088,
4,hpso05a,8125.0,64.0,15480000.0,0.6666666666666666,0.0009693945590064495,0.0001476696354115886,0.0002446238015091968,0.0,0.0,0.0,0.0,0.0,0.001361687995927235,2.755000000000552e-07,0.0013619634959272351,0.00198317238196686,65536.0,,2.755e-07
0,hpso01,65000.0,256.0,18000000.0,5.0,0.03962667418510222,0.11941247342168677,0.04529101604763972,1.088473259192924,0.534533692661084,0.6072759395127311,0.8188775772022412,0.0323930292224,0.20433016365442871,3.08155349779138,3.285883661445809,0.02874496341333333,8192.0,,
1,hpso02a,65000.0,256.0,18000000.0,5.0,0.03962667418510222,0.11941247342168677,0.04529101604763972,0.6933762274656993,0.534533692661084,0.6072759395127311,0.8188775772022412,0.0323930292224,0.20433016365442871,2.6864564660641554,2.8907866297185842,0.02874496341333333,8192.0,,
2,hpso02b,65000.0,256.0,18000000.0,5.0,0.03962667418510222,0.11941247342168677,0.04529101604763972,0.6933762274656993,0.534533692661084,0.6072759395127311,0.8188775772022412,0.0323930292224,0.20433016365442871,2.6864564660641554,2.8907866297185842,0.02874496341333333,8192.0,,
3,hpso04a,65000.0,256.0,45900000.0,0.6666666666666666,0.01981333709255111,0.043030651945232624,0.022018016268361407,0.0,0.0,0.0,0.0,0.0,0.08486200530614514,0.0005008799999999952,0.08536288530614514,0.014372481706666666,8192.0,0.00050088,
4,hpso05a,65000.0,256.0,15480000.0,0.6666666666666666,0.01981333709255111,0.043030651945232624,0.022018016268361407,0.0,0.0,0.0,0.0,0.0,0.08486200530614514,2.7549999999376684e-07,0.08486228080614514,0.014372481706666666,8192.0,,2.755e-07
0,hpso01,32500.0,32.0,18000000.0,5.0,0.0015086658189773392,0.002280193460518215,0.0015107860259622014,0.025884549642334248,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.005299645305457756,0.08579889500824865,0.09109854031370641,0.0017196261542129392,32768.0,,
1,hpso02a,32500.0,32.0,18000000.0,5.0,0.0015086658189773392,0.002280193460518215,0.0015107860259622014,0.013267632378209566,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.005299645305457756,0.07318197774412398,0.07848162304958174,0.0017196261542129392,32768.0,,
2,hpso02b,32500.0,32.0,18000000.0,5.0,0.0015086658189773392,0.002280193460518215,0.0015107860259622014,0.013267632378209566,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.005299645305457756,0.07318197774412398,0.07848162304958174,0.0017196261542129392,32768.0,,
3,hpso04a,32500.0,32.0,45900000.0,0.6666666666666666,0.0007562862097079664,0.0006622089932592568,0.0005820962664412318,0.0,0.0,0.0,0.0,0.0,0.002000591469408455,0.00050088,0.002501471469408455,0.0005488620626136105,32768.0,0.00050088,
4,hpso05a,32500.0,32.0,15480000.0,0.6666666666666666,0.0007562862097079664,0.0006622089932592568,0.0005820962664412318,0.0,0.0,0.0,0.0,0.0,0.002000591469408455,2.754999999998384e-07,0.002000866969408455,0.0005488620626136105,32768.0,,2.755e-07
0,hpso01,16250.0,256.0,18000000.0,5.0,0.0375129235769799,0.016869370077812456,0.02190746436021619,0.1544046263715336,0.051239979402933365,0.06034929986192948,0.21336543176054557,0.014862723783641117,0.07628975801500855,0.49422206118058315,0.5705118191955917,0.052898713264552394,32768.0,,
1,hpso02a,16250.0,256.0,18000000.0,5.0,0.0375129235769799,0.016869370077812456,0.02190746436021619,0.0912674497859116,0.051239979402933365,0.06034929986192948,0.21336543176054557,0.014862723783641117,0.07628975801500855,0.43108488459496114,0.5073746426099697,0.052898713264552394,32768.0,,
2,hpso02b,16250.0,256.0,18000000.0,5.0,0.0375129235769799,0.016869370077812456,0.02190746436021619,0.0912674497859116,0.051239979402933365,0.06034929986192948,0.21336543176054557,0.014862723783641117,0.07628975801500855,0.43108488459496114,0.5073746426099697,0.052898713264552394,32768.0,,
3,hpso04a,16250.0,256.0,45900000.0,0.6666666666666666,0.018805015867608986,0.005069801478509138,0.006736563589994769,0.0,0.0,0.0,0.0,0.0,0.030611380936112893,0.0005008799999999987,0.03111226093611289,0.019235510466901966,32768.0,0.00050088,
4,hpso05a,16250.0,256.0,15480000.0,0.6666666666666666,0.018805015867608986,0.005069801478509138,0.006736563589994769,0.0,0.0,0.0,0.0,0.0,0.030611380936112893,2.7550000000070574e-07,0.030611656436112893,0.019235510466901966,32768.0,,2.755e-07
0,hpso01,4062.5,64.0,18000000.0,5.0,0.00019202586874119472,0.0001273132953821488,0.000385946430401722,0.0015713849057405773,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0007052855945250655,0.024306092545050003,0.025011378139575068,0.0007844039939963486,16384.0,,
1,hpso02a,4062.5,64.0,18000000.0,5.0,0.00019202586874119472,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0007052855945250655,0.023759915454747624,0.02446520104927269,0.0007844039939963486,16384.0,,
2,hpso02b,4062.5,64.0,18000000.0,5.0,0.00019202586874119472,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0007052855945250655,0.023759915454747624,0.02446520104927269,0.0007844039939963486,16384.0,,
3,hpso04a,4062.5,64.0,45900000.0,0.6666666666666666,9.626043297822949e-05,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.00025149317565543295,0.00050088,0.0007523731756554329,0.0003922019969981743,16384.0,0.00050088,
4,hpso05a,4062.5,64.0,15480000.0,0.6666666666666666,9.626043297822949e-05,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.00025149317565543295,2.75500000000001e-07,0.00025176867565543295,0.0003922019969981743,16384.0,,2.755e-07
0,hpso01,32500.0,128.0,18000000.0,5.0,0.02350712560619422,0.022030711999061137,0.013000426928208077,0.20339031285935427,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.05853826453346343,0.5445495950412016,0.603087859574665,0.026794206883231392,32768.0,,
1,hpso02a,32500.0,128.0,18000000.0,5.0,0.02350712560619422,0.022030711999061137,0.013000426928208077,0.11270433442008977,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.05853826453346343,0.4538636166019371,0.5124018811354005,0.026794206883231392,32768.0,,
2,hpso02b,32500.0,128.0,18000000.0,5.0,0.02350712560619422,0.022030711999061137,0.013000426928208077,0.11270433442008977,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.05853826453346343,0.4538636166019371,0.5124018811354005,0.026794206883231392,32768.0,,
3,hpso04a,32500.0,128.0,45900000.0,0.6666666666666666,0.011783997955144477,0.006467728084046034,0.004091832478194427,0.0,0.0,0.0,0.0,0.0,0.02234355851738494,0.0005008799999999987,0.02284443851738494,0.008552046978348712,32768.0,0.00050088,
4,hpso05a,32500.0,128.0,15480000.0,0.6666666666666666,0.011783997955144477,0.006467728084046034,0.004091832478194427,0.0,0.0,0.0,0.0,0.0,0.02234355851738494,2.7550000000070574e-07,0.02234383401738494,0.008552046978348712,32768.0,,2.755e-07
0,hpso01,16250.0,512.0,18000000.0,5.0,0.037457132874142623,0.05783328011603127,0.0859311760979555,0.5295784203902623,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.1812215890881294,1.7725600380895656,1.953781627177695,0.05272452101695507,8192.0,,
1,hpso02a,16250.0,512.0,18000000.0,5.0,0.037457132874142623,0.05783328011603127,0.0859311760979555,0.33471427858406794,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.1812215890881294,1.5776958962833711,1.7589174853715006,0.05272452101695507,8192.0,,
2,hpso02b,16250.0,512.0,18000000.0,5.0,0.037457132874142623,0.05783328011603127,0.0859311760979555,0.33471427858406794,0.19806668879494224,0.213679322150716,0.7716681412364639,0.059567465517181256,0.1812215890881294,1.5776958962833711,1.7589174853715006,0.05272452101695507,8192.0,,
3,hpso04a,16250.0,512.0,45900000.0,0.6666666666666666,0.018776960639971918,0.017842921821984298,0.02634307576691646,0.0,0.0,0.0,0.0,0.0,0.06296295822887268,0.0005008799999999952,0.06346383822887268,0.01917216910006844,8192.0,0.00050088,
4,hpso05a,16250.0,512.0,15480000.0,0.6666666666666666,0.018776960639971918,0.017842921821984298,0.02634307576691646,0.0,0.0,0.0,0.0,0.0,0.06296295822887268,2.7549999999376684e-07,0.06296323372887268,0.01917216910006844,8192.0,,2.755e-07
0,hpso01,8125.0,256.0,18000000.0,5.0,0.03011228776236011,0.004303634711052885,0.011011940533243416,0.03959439723167457,0.013868982335134667,0.019952395056271523,0.06698491892951669,0.005949779326471715,0.04542786300665641,0.1463504728790692,0.1917783358857256,0.061762743437403095,65536.0,,
1,hpso02a,8125.0,256.0,18000000.0,5.0,0.03011228776236011,0.004303634711052885,0.011011940533243416,0.024425547171490033,0.013868982335134667,0.019952395056271523,0.06698491892951669,0.005949779326471715,0.04542786300665641,0.13118162281888465,0.17660948582554106,0.061762743437403095,65536.0,,
2,hpso02b,8125.0,256.0,18000000.0,5.0,0.03011228776236011,0.004303634711052885,0.011011940533243416,0.024425547171490033,0.013868982335134667,0.019952395056271523,0.06698491892951669,0.005949779326471715,0.04542786300665641,0.13118162281888465,0.17660948582554106,0.061762743437403095,65536.0,,
3,hpso04a,8125.0,256.0,45900000.0,0.6666666666666666,0.015095119099931106,0.0013988331020791034,0.00337989523789174,0.0,0.0,0.0,0.0,0.0,0.019873847439901948,0.0005008799999999987,0.020374727439901947,0.030881371718701547,65536.0,0.00050088,
4,hpso05a,8125.0,256.0,15480000.0,0.6666666666666666,0.015095119099931106,0.0013988331020791034,0.00337989523789174,0.0,0.0,0.0,0.0,0.0,0.019873847439901948,2.7550000000070574e-07,0.01987412293990195,0.030881371718701547,65536.0,,2.755e-07
0,hpso01,65000.0,256.0,18000000.0,5.0,0.3167999838981689,0.2213072250211314,0.09872076649684779,2.03061810532869,0.6246926756486769,0.6992366137262632,1.4673996907684788,0.07503832543873157,0.6368279754161481,4.89698541091084,5.5338133863269885,0.22995970730666665,65536.0,,
