Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepB,hpso22,-1.0,0.0006126707783365144,0.00042112124792700715,0.002105606239635036,0.0025644374861111107,0.0,0.002464241441785192,1.0602144564042982e-05,0.0,0.0006630427698573095,0.0022875333970838845,2.3936473989736572e-05,-1.0,0.00038298358383578515,0.23916239907333126,-1.0,0.0033391381215682513,-1.0,-1.0,-1.0,0.003063353891682572,0.002464241441785192,0.0022875333970838845
DPrepB_data,hpso22,-1.0,0.06738502313684548,0.06737939966832114,0.3368969983416057,0.008773359331812648,0.0,0.007951608423032237,0.00217993666541768,0.0,6.111111111111111e-09,1.2455995866480165,0.14361884393841942,-1.0,0.14361884393841942,0.14361884393841942,-1.0,0.14361884393841942,-1.0,-1.0,-1.0,0.3368969983416057,5.759379924865347,1.2455995866480165
Ingest,hpso27and33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035619870333979437,0.00010250322398267464,5.127502349973812e-05,0.20808916236872402,-1.0,-1.0,-1.0
Ingest_data,hpso27and33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15375483597401196,0.1519136800365463,0.15375483597401196,0.15375483597401196,-1.0,-1.0,-1.0
RCAL,hpso27and33,-1.0,0.005389135162219471,0.00045547249095791116,9.109449819158223e-05,-1.0,0.0018335184055325142,0.0027053850323150866,1.2424540412722752e-05,0.0018335184055325142,-1.0,0.003883052240128157,8.185350024698726e-06,-1.0,0.00013096560039517962,0.0817843074966382,0.0001640050536139745,0.0011418563284454721,-1.0,-1.0,-1.0,0.001077827032443894,0.0027053850323150866,0.003883052240128157
RCAL_data,hpso27and33,-1.0,0.07288265190296261,0.07287559855326578,0.014575119710653154,-1.0,0.7857936023710775,0.009318405309542064,0.0024780276984320807,0.009318405309542064,-1.0,7.832443908270727,0.049112100148192346,-1.0,0.049112100148192346,0.049112100148192346,5.0432e-08,0.049112100148192346,-1.0,-1.0,-1.0,0.014575119710653154,6.771096309740892,7.832443908270727
FastImg,hpso27and33,-1.0,0.0013028651572640094,-1.0,-1.0,-1.0,0.0,6.991550935240296e-05,1.6794478670539806e-06,0.0,-1.0,6.564824294996514e-05,2.5420140730431827e-06,-1.0,1.016805629217273e-05,0.05079730493704754,-1.0,0.000354610963189524,-1.0,-1.0,-1.0,0.0013028651572640094,6.991550935240296e-05,6.564824294996514e-05
FastImg_data,hpso27and33,-1.0,0.14996938389991055,-1.0,-1.0,-1.0,0.0,0.0012595859002904853,0.00033061700813804336,0.0,-1.0,0.0019417108097635914,0.015252084438259097,-1.0,0.015252084438259097,0.015252084438259097,-1.0,0.015252084438259097,-1.0,-1.0,-1.0,0.14994979126186378,111.37116452404379,0.0019417108097635914
ICAL,hpso27and33,-1.0,0.00587113500171864,0.00039049424807777015,7.809884961555403e-05,0.0027219582162162164,0.0,0.002831782227389824,1.1915040154197933e-05,0.0,0.0006831280287032281,0.003082205736573003,2.7285080909774222e-05,1.2162162162162162e-10,0.00043656129455638755,0.2726201616867034,0.0007285062520579793,0.003806268786913504,-1.0,-1.0,-1.0,0.001174227000343728,0.002831782227389824,0.003082205736573003
ICAL_data,hpso27and33,-1.0,0.062483977851954906,0.062479079692443214,0.012495815938488643,0.001055389859669649,0.0,0.00893628011564845,0.0018402766509473228,0.0,6.4864864864864865e-09,7.278039115480285,0.16371048545864533,1.44e-08,0.16371048545864533,0.16371048545864533,1.5297706666666669e-07,0.16371048545864533,-1.0,-1.0,-1.0,0.012495815938488643,7.166570979666464,7.278039115480285
DPrepA,hpso27and33,-1.0,0.004232846590215779,0.00023863537382530395,0.00023863537382530395,0.000166341890990991,0.0,0.008045504174085057,7.281413427565404e-06,0.0,8.639574784448609e-05,0.0016930422600496845,1.667421611152869e-05,-1.0,0.00026678745778445904,0.3332024198393042,-1.0,0.0023260531475582527,-1.0,-1.0,-1.0,0.004232846590215779,0.008045504174085057,0.0016930422600496845
DPrepA_data,hpso27and33,-1.0,0.03818465313175022,0.03818165981204863,0.03818165981204863,0.0012899209395962376,0.0,0.027305300353370265,0.0011246135089122528,0.0,7.927927927927929e-10,2.9523624947200644,0.10004529666917215,-1.0,0.10004529666917215,0.10004529666917215,-1.0,0.10004529666917215,-1.0,-1.0,-1.0,0.03818165981204863,21.897855771203076,2.9523624947200644
DPrepB,hpso27and33,-1.0,0.003915293391608919,0.0004772707476506079,0.0016704476167771277,0.11643932369369368,0.0,0.005039189399901451,1.4562826855130808e-05,0.0,0.03023851174557013,0.0062895378682930915,3.334843222305738e-05,-1.0,0.0005335749155689181,0.3332024198393042,-1.0,0.0046521062951165055,-1.0,-1.0,-1.0,0.013703526870631217,0.005039189399901451,0.0062895378682930915
DPrepB_data,hpso27and33,-1.0,0.07636930626350044,0.07636331962409726,0.2672716186843404,0.45147232885868316,0.0,0.010922120141348106,0.0022492270178245057,0.0,2.7747747747747753e-07,32.443812696907216,0.2000905933383443,-1.0,0.2000905933383443,0.2000905933383443,-1.0,0.2000905933383443,-1.0,-1.0,-1.0,0.2672716186843404,8.759142308481232,32.443812696907216
