Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
FastImg_data,hpso22,-1.0,0.002069622999674358,-1.0,-1.0,-1.0,0.0,0.0002173649038879393,0.00018481426442647133,0.0,-1.0,9.858960514012247e-09,0.00021736490388793924,-1.0,0.00021736490388793924,0.00021736490388793924,-1.0,0.00021736490388793924,-1.0,-1.0,-1.0,0.002067322489823489,0.04868275788176128,9.858960514012247e-09
ICAL,hpso22,-1.0,0.00029006619977449167,3.924682539274282e-05,7.849365078548564e-06,4.19635225e-05,0.0,0.000660955233040477,3.914490433112426e-06,0.0,1.049496883597841e-05,0.0014779287406794898,4.893113041390533e-07,1.875e-12,7.828980866224853e-06,0.008255744663274925,1.3952395907708087e-05,6.825892692739794e-05,-1.0,-1.0,-1.0,5.8013239954898326e-05,0.000660955233040477,0.0014779287406794898
ICAL_data,hpso22,-1.0,0.006281044906988187,0.006279492062838851,0.0012558984125677702,1.6352843913642842e-06,0.0,0.00293586782483432,0.0011973793645024724,0.0,1e-10,0.07561533904263519,0.0029358678248343198,1.44e-08,0.0029358678248343198,0.0029358678248343198,1.5297706666666669e-07,0.0029358678248343198,-1.0,-1.0,-1.0,0.0012558984125677702,0.061602256379049244,0.07561533904263519
DPrepA,hpso22,-1.0,8.681414484980292e-06,3.2900097494297434e-06,3.2900097494297434e-06,2.564437486111111e-06,0.0,0.00036191567961894877,4.430757143938963e-07,0.0,1.2829041617533534e-06,0.0002563839549924278,1.1076892859847406e-07,-1.0,1.772302857575585e-06,0.003737824911862877,-1.0,1.5452265539487128e-05,-1.0,-1.0,-1.0,8.681414484980292e-06,0.00036191567961894877,0.0002563839549924278
DPrepA_data,hpso22,-1.0,0.0005267530266915306,0.0005264015599087589,0.0005264015599087589,2.7416747911914533e-07,0.0,0.0016615339289771111,0.00036586591693131093,0.0,1.2222222222222223e-11,0.004045541554613526,0.0006646135715908443,-1.0,0.0006646135715908444,0.0006646135715908443,-1.0,0.0006646135715908444,-1.0,-1.0,-1.0,0.0005264015599087589,0.009568729805500636,0.004045541554613526
DPrepB,hpso22,-1.0,1.0153952097454752e-05,6.580019498859487e-06,3.290009749429744e-05,0.0025644374861111107,0.0,0.00020129428651570927,1.2195530564377033e-06,0.0,0.0006414520808766767,0.0006840959262796563,3.0488826410942583e-07,-1.0,4.878212225750813e-06,0.005144127343931625,-1.0,4.25319128432649e-05,-1.0,-1.0,-1.0,5.076976048727375e-05,0.00020129428651570927,0.0006840959262796563
DPrepB_data,hpso22,-1.0,0.0010535060533830613,0.0010528031198175178,0.005264015599087589,0.00013708373955957263,0.0,0.0009146647923282775,0.0007317318338626219,0.0,6.111111111111111e-09,0.027236079553525607,0.0018293295846565547,-1.0,0.001829329584656555,0.0018293295846565547,-1.0,0.001829329584656555,-1.0,-1.0,-1.0,0.005264015599087589,0.005267530266915306,0.027236079553525607
Ingest,hpso27and33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso27and33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso27and33,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso27and33,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso27and33,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso27and33,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso27and33,-1.0,6.097301723022301e-05,6.101472626215159e-06,1.2202945252430317e-06,0.0027219582162162164,0.0,0.00016802219497197805,1.0101125020983993e-06,0.0,0.0006805307802204474,0.0005936734812401347,2.5252812552459993e-07,1.2162162162162162e-10,4.040450008393599e-06,0.0042606980607054834,7.638177811322663e-06,3.522767351068169e-05,-1.0,-1.0,-1.0,1.2194603446044604e-05,0.00016802219497197805,0.0005936734812401347
ICAL_data,hpso27and33,-1.0,0.000976847890133386,0.0009762356201944252,0.00019524712403888505,1.6490466557338265e-05,0.0,0.0007575843765737995,0.0006177193264255867,0.0,6.4864864864864865e-09,0.04955333416482247,0.0015151687531475993,1.44e-08,0.0015151687531475993,0.0015151687531475993,1.5297706666666669e-07,0.0015151687531475993,-1.0,-1.0,-1.0,0.00019524712403888505,0.004792109737840827,0.04955333416482247
DPrepA,hpso27and33,-1.0,3.7734171172905665e-05,3.728677716020374e-06,3.728677716020374e-06,0.000166341890990991,0.0,0.0005131497169305338,6.172909735045773e-07,0.0,8.322133303219847e-05,0.00036257147186366414,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734171172905665e-05,0.0005131497169305338,0.00036257147186366414
DPrepA_data,hpso27and33,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,2.0155014681191212e-05,0.0,0.002314841150642165,0.00037749514392674735,0.0,7.927927927927929e-10,0.02942680405207738,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942680405207738
DPrepB,hpso27and33,-1.0,4.405737837486002e-05,7.457355432040748e-06,2.610074401214262e-05,0.11643932369369368,0.0,0.0002118076938795849,1.2345819470091546e-06,0.0,0.02912746656126947,0.0007550640913421752,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.00015420082431201007,0.0002118076938795849,0.0007550640913421752
DPrepB_data,hpso27and33,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.007054255138416924,0.0,0.0009259364602568661,0.0007549902878534947,0.0,2.7747747747747753e-07,0.2011476031545714,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011476031545714
Ingest,hpso32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.000267090606782467,7.686060626833583e-06,3.845970448847339e-06,0.01560725139536259,-1.0,-1.0,-1.0
Ingest_data,hpso32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011529090940250375,0.011297869281558714,0.011529090940250375,0.011529090940250375,-1.0,-1.0,-1.0
RCAL,hpso32,-1.0,0.0003245103094344647,5.035370045630736e-06,1.0070740091261473e-06,-1.0,0.0,0.00023492744841703583,1.2663588522308517e-06,0.0,-1.0,0.0005294801720524655,1.5829485652885646e-07,-1.0,2.5327177044617034e-06,0.002670778103750073,3.4639502505771292e-06,2.208213248577548e-05,-1.0,-1.0,-1.0,6.490206188689295e-05,0.00023492744841703583,0.0005294801720524655
RCAL_data,hpso32,-1.0,0.0008058446117044381,0.0008056592073009178,0.00016113184146018353,-1.0,0.0,0.0009497691391731389,0.00013791344337840225,0.0,-1.0,0.15179762599056015,0.0009497691391731388,-1.0,0.0009497691391731388,0.0009497691391731388,5.0432e-08,0.0009497691391731388,-1.0,-1.0,-1.0,0.00016113184146018353,0.022198455043018542,0.15179762599056015
FastImg,hpso32,-1.0,1.6285400299680784e-05,-1.0,-1.0,-1.0,0.0,3.298598533505975e-05,8.140164147304577e-07,0.0,-1.0,6.98012165880311e-05,1.0175205184130721e-07,-1.0,4.0700820736522885e-07,0.00343355631419225,-1.0,1.4194411231862356e-05,-1.0,-1.0,-1.0,1.6285400299680784e-05,3.298598533505975e-05,6.98012165880311e-05
FastImg_data,hpso32,-1.0,0.002389610450716326,-1.0,-1.0,-1.0,0.0,0.0006105123110478433,0.00018481426442647133,0.0,-1.0,2.1755541228404607e-05,0.0006105123110478432,-1.0,0.0006105123110478432,0.0006105123110478432,-1.0,0.0006105123110478432,-1.0,-1.0,-1.0,0.002387138392002718,0.15787597383764965,2.1755541228404607e-05
ICAL,hpso32,-1.0,0.00014085732497226596,6.216506229173746e-06,1.2433012458347493e-06,0.00030518925454545447,0.0,0.00035210292884588836,2.1109557830509287e-06,0.0,7.630202311077966e-05,0.0012436102133075828,5.277389457627322e-07,6.818181818181818e-12,8.443823132203715e-06,0.008904102456306356,1.563284988167286e-05,7.361958293390116e-05,-1.0,-1.0,-1.0,2.8171464994453195e-05,0.00035210292884588836,0.0012436102133075828
ICAL_data,hpso32,-1.0,0.0009952590113462014,0.0009946409966677993,0.00019892819933355988,1.8837897664162864e-06,0.0,0.0015832168372881968,0.0006206104952028102,0.0,7.272727272727273e-10,0.11941211227844963,0.0031664336745763936,1.44e-08,0.0031664336745763936,0.0031664336745763936,2.639274666666667e-07,0.0031664336745763936,-1.0,-1.0,-1.0,0.00019892819933355988,0.010155876102038405,0.11941211227844963
DPrepB,hpso32,-1.0,5.090285492805443e-05,3.7989760289395114e-06,1.329641610128829e-05,0.003263829527777777,0.0,0.00022261681670474748,1.2900285340866787e-06,0.0,0.0016329220681389857,0.0007940048349751639,3.2250713352166967e-07,-1.0,5.160114136346715e-06,0.010882791891041101,-1.0,4.4989745126272924e-05,-1.0,-1.0,-1.0,0.0001781599922481905,0.00022261681670474748,0.0007940048349751639
DPrepB_data,hpso32,-1.0,0.000608213840267123,0.0006078361646303219,0.0021274265762061266,0.00040292170003903904,0.0,0.000967521400565009,0.00037926196929060626,0.0,1.5555555555555554e-08,0.2426117448872717,0.0019350428011300183,-1.0,0.0019350428011300183,0.0019350428011300183,-1.0,0.0019350428011300183,-1.0,-1.0,-1.0,0.0021274265762061266,0.006206368729023469,0.2426117448872717
Ingest,hpso37a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso37a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso37a,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso37a,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso37a,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso37a,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso37a,-1.0,0.0004087663328254704,1.9768771308937114e-05,3.953754261787422e-06,8.834425789473685e-05,0.0,0.0006234389007766924,3.635968029729333e-06,0.0,2.2090399730550205e-05,0.0016408643625299088,4.5449600371616663e-07,3.947368421052631e-12,7.271936059458666e-06,0.007668334913622218,1.302398789643111e-05,6.340219251840524e-05,-1.0,-1.0,-1.0,8.175326656509408e-05,0.0006234389007766924,0.0016408643625299088
ICAL_data,hpso37a,-1.0,0.0031641054953200675,0.003163003409429938,0.0006326006818859877,1.734102746397992e-06,0.0,0.002726976022297,0.0012354386528511735,0.0,2.105263157894737e-10,0.16200749378541532,0.002726976022297,1.44e-08,0.002726976022297,0.002726976022297,1.5297706666666669e-07,0.002726976022297,-1.0,-1.0,-1.0,0.0006326006818859877,0.027936441191452405,0.16200749378541532
DPrepA,hpso37a,-1.0,3.7734167689498384e-05,3.728677716020374e-06,3.728677716020374e-06,5.398815760233919e-06,0.0,0.0005131497187536585,6.172909735045773e-07,0.0,2.7010432650801257e-06,0.0003625714735239483,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734167689498384e-05,0.0005131497187536585,0.0003625714735239483
DPrepA_data,hpso37a,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,6.541539852667323e-07,0.0,0.002314841150642165,0.00037749514392674735,0.0,2.5730994152046782e-11,0.02942681022663327,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942681022663327
DPrepB,hpso37a,-1.0,4.405738894840663e-05,7.457355432040748e-06,2.610074401214262e-05,0.0037791710321637426,0.0,0.00021180768962041947,1.2345819470091546e-06,0.0,0.000945365142778044,0.0007550640718108527,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.0001542008613194232,0.00021180768962041947,0.0007550640718108527
DPrepB_data,hpso37a,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.00022895389484335632,0.0,0.0009259364602568661,0.0007549902878534947,0.0,9.005847953216374e-09,0.2011474922817908,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011474922817908
Ingest,hpso37b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso37b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso37b,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso37b,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso37b,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso37b,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso37b,-1.0,0.0012638307906014188,4.4479735445108505e-05,8.895947089021702e-06,4.19635225e-05,0.0,0.0009995633220899215,5.453678917957079e-06,0.0,1.0495513930775532e-05,0.002250723584439723,6.817098647446348e-07,1.875e-12,1.0907357835914156e-05,0.0115019263404714,1.9083024190523598e-05,9.509852613187655e-05,-1.0,-1.0,-1.0,0.00025276615812028377,0.0009995633220899215,0.002250723584439723
ICAL_data,hpso37b,-1.0,0.007118410800052554,0.007116757671217362,0.0014233515342434724,1.853322310212854e-06,0.0,0.004090259188467809,0.0012354386528511735,0.0,1e-10,0.5647665016330125,0.004090259188467809,1.44e-08,0.004090259188467809,0.004090259188467809,1.5297706666666669e-07,0.004090259188467809,-1.0,-1.0,-1.0,0.0014233515342434724,0.0942698210550837,0.5647665016330125
DPrepA,hpso37b,-1.0,3.7734167689498384e-05,3.728677716020374e-06,3.728677716020374e-06,2.564437486111111e-06,0.0,0.0005131497187536585,6.172909735045773e-07,0.0,1.2829955509130598e-06,0.0003625714735239483,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734167689498384e-05,0.0005131497187536585,0.0003625714735239483
DPrepA_data,hpso37b,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,3.107231430016979e-07,0.0,0.002314841150642165,0.00037749514392674735,0.0,1.2222222222222223e-11,0.02942681022663327,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942681022663327
DPrepB,hpso37b,-1.0,4.405739158488451e-05,7.457355432040748e-06,2.610074401214262e-05,0.0017951062402777778,0.0,0.0002118076885584114,1.2345819470091546e-06,0.0,0.0004490484428195709,0.000755064066940786,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.00015420087054709576,0.0002118076885584114,0.000755064066940786
DPrepB_data,hpso37b,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.00010875310005059425,0.0,0.0009259364602568661,0.0007549902878534947,0.0,4.2777777777777786e-09,0.2011474646360547,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011474646360547
Ingest,hpso37c,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso37c,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso37c,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso37c,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso37c,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso37c,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso37c,-1.0,0.0012638307906014188,4.4479735445108505e-05,8.895947089021702e-06,4.19635225e-05,0.0,0.0009995633220899215,5.453678917957079e-06,0.0,1.0495513930775532e-05,0.002250723584439723,6.817098647446348e-07,1.875e-12,1.0907357835914156e-05,0.0115019263404714,1.9083024190523598e-05,9.509852613187655e-05,-1.0,-1.0,-1.0,0.00025276615812028377,0.0009995633220899215,0.002250723584439723
ICAL_data,hpso37c,-1.0,0.007118410800052554,0.007116757671217362,0.0014233515342434724,1.853322310212854e-06,0.0,0.004090259188467809,0.0012354386528511735,0.0,1e-10,0.5647665016330125,0.004090259188467809,1.44e-08,0.004090259188467809,0.004090259188467809,1.5297706666666669e-07,0.004090259188467809,-1.0,-1.0,-1.0,0.0014233515342434724,0.0942698210550837,0.5647665016330125
DPrepA,hpso37c,-1.0,3.7734167689498384e-05,3.728677716020374e-06,3.728677716020374e-06,2.564437486111111e-06,0.0,0.0005131497187536585,6.172909735045773e-07,0.0,1.2829955509130598e-06,0.0003625714735239483,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734167689498384e-05,0.0005131497187536585,0.0003625714735239483
DPrepA_data,hpso37c,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,3.107231430016979e-07,0.0,0.002314841150642165,0.00037749514392674735,0.0,1.2222222222222223e-11,0.02942681022663327,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942681022663327
DPrepB,hpso37c,-1.0,4.405739158488451e-05,7.457355432040748e-06,2.610074401214262e-05,0.0017951062402777778,0.0,0.0002118076885584114,1.2345819470091546e-06,0.0,0.0004490484428195709,0.000755064066940786,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.00015420087054709576,0.0002118076885584114,0.000755064066940786
DPrepB_data,hpso37c,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.00010875310005059425,0.0,0.0009259364602568661,0.0007549902878534947,0.0,4.2777777777777786e-09,0.2011474646360547,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011474646360547
Ingest,hpso38a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002606706405743366,7.501313397822636e-06,3.753526163305026e-06,0.01523221452047037,-1.0,-1.0,-1.0
Ingest_data,hpso38a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011251970096733956,0.011026306234526682,0.011251970096733956,0.011251970096733956,-1.0,-1.0,-1.0
RCAL,hpso38a,-1.0,3.7923423266532815e-05,4.568413537779586e-06,9.136827075559172e-07,-1.0,0.0,8.392115065224064e-05,4.962546101090011e-07,0.0,-1.0,0.00018551837134963834,6.203182626362515e-08,-1.0,9.925092202180024e-07,0.0010466116647973162,1.5386896452725026e-06,8.653439763775705e-06,-1.0,-1.0,-1.0,7.584684653306561e-06,8.392115065224064e-05,0.00018551837134963834
RCAL_data,hpso38a,-1.0,0.000731122764562332,0.0007309461660447337,0.00014618923320894678,-1.0,0.0,0.0003721909575817508,0.00013459846477693703,0.0,-1.0,0.009913158617395416,0.0003721909575817508,-1.0,0.0003721909575817508,0.0003721909575817508,5.0432e-08,0.0003721909575817508,-1.0,-1.0,-1.0,0.00014618923320894678,0.008086787090870224,0.009913158617395416
FastImg,hpso38a,-1.0,1.468004991822244e-05,-1.0,-1.0,-1.0,0.0,1.3237531556913243e-05,3.268500670842195e-07,0.0,-1.0,2.8380083531227124e-05,4.085625838552744e-08,-1.0,1.6342503354210975e-07,0.0013786676672887385,-1.0,5.699448044781078e-06,-1.0,-1.0,-1.0,1.468004991822244e-05,1.3237531556913243e-05,2.8380083531227124e-05
FastImg_data,hpso38a,-1.0,0.0021681210648116325,-1.0,-1.0,-1.0,0.0,0.00024513755031316465,0.00018481426442647133,0.0,-1.0,1.5007122603863016e-08,0.00024513755031316465,-1.0,0.00024513755031316465,0.00024513755031316465,-1.0,0.00024513755031316465,-1.0,-1.0,-1.0,0.002165766417910322,0.057515894485703746,1.5007122603863016e-08
ICAL,hpso38a,-1.0,0.00011089510688329811,1.8273654151118343e-05,3.654730830223669e-06,4.19635225e-05,0.0,0.0004917365719005893,2.977679738967706e-06,0.0,1.049278413064074e-05,0.0012936726599518285,3.722099673709633e-07,1.875e-12,5.955359477935412e-06,0.0062799907252241004,1.0829693593892355e-05,5.1923290448249365e-05,-1.0,-1.0,-1.0,2.2179021376659624e-05,0.0004917365719005893,0.0012936726599518285
