Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
FastImg,hpso02b,-1.0,0.00038054755769741875,-1.0,-1.0,-1.0,0.0,0.0012254801396113515,2.7834954688960693e-05,0.0,-1.0,0.001995028719354165,1.023249364591549e-05,-1.0,0.001227899237509859,0.1804617379528741,-1.0,0.001427432863605211,-1.0,-1.0,-1.0,0.00038054755769741875,0.0012254801396113515,0.001995028719354165
FastImg_data,hpso02b,-1.0,0.038780114134384217,-1.0,-1.0,-1.0,0.0,0.02087621601672052,0.004658626033685299,0.0,-1.0,0.7174030280611161,0.06139496187549294,-1.0,0.06139496187549296,0.06139496187549294,-1.0,0.06139496187549296,-1.0,-1.0,-1.0,0.038766025768548,17.250182455056517,0.7174030280611161
ICAL,hpso02b,-1.0,0.05250123273759683,0.00032708834242212365,6.541766848442473e-05,0.00033570818,0.0,0.04108903343958748,0.00020999524800197623,0.0,8.406333180934256e-05,0.05242759317925512,0.00010860417575559461,3e-12,0.052130004362685424,0.9576794759905519,0.03097574051714691,0.01515028251790545,-1.0,-1.0,-1.0,0.010500246547519366,0.04108903343958748,0.05242759317925512
ICAL_data,hpso02b,-1.0,0.05234047455216608,0.05233413478753978,0.010466826957507955,5.45147237370206e-05,0.0,0.15749643600148217,0.02062195568867614,0.0,8e-10,50.994144752589136,0.6516250545335677,1.44e-08,0.6516250545335677,0.6516250545335677,5.461333333333334e-06,0.6516250545335677,-1.0,-1.0,-1.0,0.010466826957507955,4.312329751326514,50.994144752589136
DPrepA,hpso02b,-1.0,0.0057968467187726495,6.169361739786284e-05,6.169361739786284e-05,2.0515499888888888e-05,0.0,0.033298689813823494,3.8340038242919304e-05,0.0,1.0309161292275997e-05,0.016886545506483965,3.687411462087462e-05,-1.0,0.01769957501801982,0.6503172188738907,-1.0,0.005143938989612011,-1.0,-1.0,-1.0,0.0057968467187726495,0.033298689813823494,0.016886545506483965
DPrepA_data,hpso02b,-1.0,0.00987313117288303,0.009870978783658052,0.009870978783658052,2.0564539132620944e-05,0.0,0.14377514341094738,0.008069385631115308,0.0,9.777777777777777e-11,6.018140163066544,0.22124468772524775,-1.0,0.22124468772524775,0.22124468772524775,-1.0,0.22124468772524775,-1.0,-1.0,-1.0,0.009870978783658052,2.2598788232952334,6.018140163066544
DPrepB,hpso02b,-1.0,0.0072721382769481945,0.00012338723479572567,0.00030846808698931414,0.004103099977777778,0.0,0.014231758155341608,7.668007648583861e-05,0.0,0.0010309161292275995,0.03708884858572911,7.374822924174924e-05,-1.0,0.03539915003603964,0.6503172188738907,-1.0,0.010287877979224022,-1.0,-1.0,-1.0,0.018180345692370488,0.014231758155341608,0.03708884858572911
DPrepB_data,hpso02b,-1.0,0.01974626234576606,0.019741957567316105,0.04935489391829027,0.0020564539132620946,0.0,0.057510057364378954,0.016138771262230615,0.0,9.777777777777777e-09,35.627666228412174,0.4424893754504955,-1.0,0.4424893754504955,0.4424893754504955,-1.0,0.4424893754504955,-1.0,-1.0,-1.0,0.04935489391829027,0.9039515293180933,35.627666228412174
DPrepC,hpso02b,-1.0,0.007607576859779745,0.00012338723479572567,0.0009254042609679425,0.012309299933333333,0.0,0.04363672860136016,0.0002370900057102005,0.0,0.003092748387682799,0.09236733438579918,0.0002251148602101408,-1.0,0.10805513290086759,1.985079117481615,-1.0,0.03140352299931464,-1.0,-1.0,-1.0,0.05705682644834808,0.04363672860136016,0.09236733438579918
DPrepC_data,hpso02b,-1.0,0.01974626234576606,0.019741957567316105,0.14806468175487078,0.006169361739786283,0.0,0.17781750428265036,0.023073078571283274,0.0,2.933333333333333e-08,62.182874671864774,1.350689161260845,-1.0,1.3506891612608452,1.350689161260845,-1.0,1.3506891612608452,-1.0,-1.0,-1.0,0.14806468175487078,1.7876406598463854,62.182874671864774
